,source_singular_main,source_singular,country,country_total,country_pct,source_singular,sub_event_type,sub_event_type_total,sub_event_type_pct
2710,Shan Herald Agency for News,Shan Herald Agency for News,Myanmar_majority,6.0,1.0,,,,
2711,NDTV,,,,,,,,
2712,WEAR ABC 3,WEAR ABC 3,United_States_majority,3.0,1.0,,,,
2713,Statesville Record and Landmark,,,,,,,,
2714,WCNC Charlotte,WCNC Charlotte,United_States_majority,8.0,1.0,WCNC Charlotte,Peaceful_protest_majority,6.0,0.75
2715,Center-Square,Center-Square,United_States_majority,4.0,1.0,,,,
2716,Everything Grade Prairie,,,,,,,,
2717,Times Caribbean Online,,,,,,,,
2718,Cas,,,,,,,,
2719,Gambit,,,,,,,,
2720,Hanford Sentinel,,,,,,,,
2721,KATV7,KATV7,United_States_majority,11.0,1.0,KATV7,Peaceful_protest_majority,11.0,1.0
2722,Must Read Alaska,,,,,,,,
2723,News and Tribune,,,,,,,,
2724,WAFB Channel 9,WAFB Channel 9,United_States_majority,8.0,1.0,WAFB Channel 9,Peaceful_protest_majority,8.0,1.0
2725,Sanremo News,,,,,,,,
2726,El Austral Temuco,El Austral Temuco,Chile_majority,27.0,1.0,El Austral Temuco,Peaceful_protest_majority,19.0,0.7037037037037037
2727,Chanarcillo,Chanarcillo,Chile_majority,17.0,1.0,Chanarcillo,Peaceful_protest_majority,15.0,0.8823529411764706
2728,El Austral Valdivia,El Austral Valdivia,Chile_majority,18.0,1.0,,,,
2729,La Prosperite,La Prosperite,Democratic_Republic_of_Congo_majority,4.0,1.0,,,,
2730,Voice of Democracy (Cambodia),Voice of Democracy (Cambodia),Cambodia_majority,10.0,1.0,Voice of Democracy (Cambodia),Peaceful_protest_majority,10.0,1.0
2731,Gazette (Colorado Springs),Gazette (Colorado Springs),United_States_majority,10.0,1.0,Gazette (Colorado Springs),Peaceful_protest_majority,10.0,1.0
2732,Big Bear Grizzly,,,,,,,,
2733,Frederick News-Post,Frederick News-Post,United_States_majority,4.0,1.0,,,,
2734,NJdotcom,NJdotcom,United_States_majority,28.0,1.0,NJdotcom,Peaceful_protest_majority,27.0,0.9642857142857143
2735,WDAM7,,,,,,,,
2736,Gorkhapatra,,,,,,,,
2737,El Mercurio (Chile),El Mercurio (Chile),Chile_majority,14.0,1.0,El Mercurio (Chile),Peaceful_protest_majority,13.0,0.9285714285714286
2738,El Heraldo (Colombia),El Heraldo (Colombia),Colombia_majority,30.0,0.967741935483871,El Heraldo (Colombia),Peaceful_protest_majority,25.0,0.8064516129032258
2739,New Dawn,New Dawn,Liberia_majority,5.0,1.0,,,,
2740,Front Page Africa,Front Page Africa,Liberia_majority,12.0,1.0,,,,
2741,Civil Media Taiwan,Civil Media Taiwan,Taiwan_majority,6.0,1.0,Civil Media Taiwan,Peaceful_protest_majority,6.0,1.0
2742,NBC Local 33,NBC Local 33,United_States_majority,5.0,1.0,NBC Local 33,Peaceful_protest_majority,5.0,1.0
2743,KOLO8,KOLO8,United_States_majority,4.0,1.0,,,,
2744,Eastern New Mexico News,Eastern New Mexico News,United_States_majority,3.0,1.0,,,,
2745,New Haven Register,New Haven Register,United_States_majority,10.0,1.0,New Haven Register,Peaceful_protest_majority,10.0,1.0
2746,WZDX,,,,,,,,
2747,Desh Sanchar,,,,,,,,
2748,Cancel! Tokyo Olympics Demo,Cancel! Tokyo Olympics Demo,Japan_majority,5.0,1.0,Cancel! Tokyo Olympics Demo,Peaceful_protest_majority,5.0,1.0
2749,Nishinippon Shimbun,Nishinippon Shimbun,Japan_majority,4.0,1.0,,,,
2750,Thomasville Times-Enterprise,,,,,,,,
2751,Local News 8,Local News 8,United_States_majority,4.0,1.0,,,,
2752,MetroWest Daily News,MetroWest Daily News,United_States_majority,8.0,1.0,MetroWest Daily News,Peaceful_protest_majority,8.0,1.0
2753,Orlando Weekly,Orlando Weekly,United_States_majority,4.0,1.0,,,,
2754,Richmond Times-Dispatch,Richmond Times-Dispatch,United_States_majority,8.0,1.0,Richmond Times-Dispatch,Peaceful_protest_majority,8.0,1.0
2755,Crimes News RJ,,,,,,,,
2756,O Sao Goncalo,O Sao Goncalo,Brazil_majority,3.0,1.0,,,,
2757,Informe Agora,,,,,,,,
2758,Sabq Press,,,,,,,,
2759,Irrawaddy,Irrawaddy,Myanmar_majority,12.0,1.0,,,,
2760,The Standard (Thailand),,,,,,,,
2761,Siam Rath,Siam Rath,Thailand_majority,4.0,1.0,,,,
2762,Amadeu Antonio Foundation,Amadeu Antonio Foundation,Germany_majority,5.0,1.0,,,,
2763,Rbb24,,,,,,,,
2764,APABIZ,APABIZ,Germany_majority,16.0,1.0,,,,
2765,Nihon-Iroren,Nihon-Iroren,Japan_majority,6.0,1.0,Nihon-Iroren,Peaceful_protest_majority,6.0,1.0
2766,KIBHR,,,,,,,,
2767,Le Journal de Saone-et-Loire,,,,,,,,
2768,Le Numero Zero,Le Numero Zero,France_majority,3.0,1.0,,,,
2769,My Republica (Nepal),My Republica (Nepal),Nepal_majority,63.0,1.0,My Republica (Nepal),Peaceful_protest_majority,55.0,0.873015873015873
2770,Ujyaalo Online,Ujyaalo Online,Nepal_majority,4.0,1.0,,,,
2771,KOAA5,KOAA5,United_States_majority,4.0,1.0,,,,
2772,Day (Norwich),Day (Norwich),United_States_majority,11.0,1.0,Day (Norwich),Peaceful_protest_majority,11.0,1.0
2773,KHQ6 Local News,KHQ6 Local News,United_States_majority,3.0,1.0,,,,
2774,In These Times,,,,,,,,
2775,Quotidiano Del Molise,,,,,,,,
2776,24 Horas (Mexico),24 Horas (Mexico),Mexico_majority,72.0,1.0,24 Horas (Mexico),Peaceful_protest_majority,54.0,0.75
2777,Dakota News Now,,,,,,,,
2778,Middletown Press,Middletown Press,United_States_majority,3.0,1.0,,,,
2779,Gazzetta Di Mantova,Gazzetta Di Mantova,Italy_majority,13.0,1.0,Gazzetta Di Mantova,Peaceful_protest_majority,13.0,1.0
2780,Il Tirreno,Il Tirreno,Italy_majority,7.0,1.0,Il Tirreno,Peaceful_protest_majority,6.0,0.8571428571428571
2781,Events in Focus,,,,,,,,
2782,KLCC89.7,KLCC89.7,United_States_majority,4.0,1.0,,,,
2783,WCPO9,WCPO9,United_States_majority,6.0,1.0,WCPO9,Peaceful_protest_majority,6.0,1.0
2784,Grafschafter Nachrichten,Grafschafter Nachrichten,Germany_majority,4.0,1.0,,,,
2785,IWW,,,,,,,,
2786,Sun Online,Sun Online,Maldives_majority,11.0,1.0,,,,
2787,Onda Regional,,,,,,,,
2788,Dnes24,,,,,Dnes24,Peaceful_protest_majority,7.0,0.7777777777777778
2789,Rhode Island AFL-CIO,,,,,,,,
2790,Rajdhani Daily,Rajdhani Daily,Nepal_majority,11.0,1.0,Rajdhani Daily,Peaceful_protest_majority,10.0,0.9090909090909091
2791,Lehigh Valley Business,,,,,,,,
2792,La Voce Di Rovigo,La Voce Di Rovigo,Italy_majority,14.0,1.0,La Voce Di Rovigo,Peaceful_protest_majority,14.0,1.0
2793,Maghress,Maghress,Morocco_majority,7.0,1.0,Maghress,Peaceful_protest_majority,7.0,1.0
2794,No Base Henoko in Mitaka,,,,,,,,
2795,Shwe Phee Myay News Agency,,,,,,,,
2796,South Florida Sun Sentinel,South Florida Sun Sentinel,United_States_majority,3.0,1.0,,,,
2797,Yahoo India,,,,,,,,
2798,Al Hadath Alan,,,,,,,,
2799,Punto,Punto,Philippines_majority,3.0,1.0,,,,
2800,Union Leader,Union Leader,United_States_majority,6.0,1.0,Union Leader,Peaceful_protest_majority,5.0,0.8333333333333334
2801,Jornal O Minho,,,,,,,,
2802,Larioja,Larioja,Spain_majority,64.0,1.0,Larioja,Peaceful_protest_majority,64.0,1.0
2803,El Plural,El Plural,Spain_majority,4.0,1.0,,,,
2804,Diario Catarinense,Diario Catarinense,Brazil_majority,33.0,1.0,Diario Catarinense,Peaceful_protest_majority,33.0,1.0
2805,El Blog del Narco,El Blog del Narco,Mexico_majority,13.0,1.0,,,,
2806,Dosh Magazine,,,,,,,,
2807,Atlanta Antifascists,,,,,,,,
2808,WFPL News Louisville,WFPL News Louisville,United_States_majority,3.0,1.0,,,,
2809,West Yorkshire,,,,,,,,
2810,Jersey Evening Post,,,,,,,,
2811,Nuova Cosenza,Nuova Cosenza,Italy_majority,18.0,1.0,Nuova Cosenza,Peaceful_protest_majority,18.0,1.0
2812,Prima Biella,,,,,,,,
2813,Lecco Today,Lecco Today,Italy_majority,7.0,1.0,Lecco Today,Peaceful_protest_majority,7.0,1.0
2814,Kyoto Demo Info,Kyoto Demo Info,Japan_majority,4.0,1.0,,,,
2815,ULADDHH,ULADDHH,Venezuela_majority,7.0,1.0,ULADDHH,Peaceful_protest_majority,7.0,1.0
2816,Hokkaido Shimbun,Hokkaido Shimbun,Japan_majority,5.0,1.0,Hokkaido Shimbun,Peaceful_protest_majority,4.0,0.8
2817,Shinano Mainichi Shimbun,Shinano Mainichi Shimbun,Japan_majority,3.0,1.0,,,,
2818,Alarmeringen,Alarmeringen,Netherlands_majority,7.0,1.0,,,,
2819,Tempo,Tempo,Indonesia_majority,5.0,1.0,Tempo,Peaceful_protest_majority,4.0,0.8
2820,Paschim Today,Paschim Today,Nepal_majority,21.0,1.0,Paschim Today,Peaceful_protest_majority,16.0,0.7619047619047619
2821,1199SEIU New Jersey,,,,,,,,
2822,Konfront,,,,,,,,
2823,Kanagawa Shimbun,,,,,,,,
2824,Local 22 (Burlington),,,,,,,,
2825,LaC News24,LaC News24,Italy_majority,5.0,1.0,LaC News24,Peaceful_protest_majority,5.0,1.0
2826,Campact,Campact,Germany_majority,5.0,1.0,Campact,Peaceful_protest_majority,5.0,1.0
2827,IOM Today,,,,,,,,
2828,Miami Times,,,,,,,,
2829,Miami Workers Center,Miami Workers Center,United_States_majority,6.0,1.0,Miami Workers Center,Peaceful_protest_majority,6.0,1.0
2830,El Pais (Colombia),El Pais (Colombia),Colombia_majority,15.0,1.0,,,,
2831,Diario La Libertad,Diario La Libertad,Colombia_majority,24.0,1.0,Diario La Libertad,Peaceful_protest_majority,17.0,0.7083333333333334
2832,Ghana Web,Ghana Web,Ghana_majority,16.0,1.0,,,,
2833,Zenroren,Zenroren,Japan_majority,5.0,1.0,Zenroren,Peaceful_protest_majority,5.0,1.0
2834,HumanRightsPapua,HumanRightsPapua,Indonesia_majority,12.0,1.0,,,,
2835,ANF News,ANF News,Turkey_majority,47.0,1.0,,,,
2836,IcWales,IcWales,United_Kingdom_majority,14.0,1.0,IcWales,Peaceful_protest_majority,10.0,0.7142857142857143
2837,Wlodek Ciejka TV,Wlodek Ciejka TV,Poland_majority,4.0,1.0,,,,
2838,Nagarik,Nagarik,Nepal_majority,39.0,1.0,Nagarik,Peaceful_protest_majority,29.0,0.7435897435897436
2839,NOA,,,,,NOA,Peaceful_protest_majority,5.0,0.8333333333333334
2840,Radiozet,,,,,,,,
2841,The Standard,,,,,,,,
2842,Chiang Mai News,,,,,,,,
2843,Beverly Hills Courier,Beverly Hills Courier,United_States_majority,3.0,1.0,,,,
2844,Detroit Free Press,Detroit Free Press,United_States_majority,16.0,1.0,Detroit Free Press,Peaceful_protest_majority,14.0,0.875
2845,News-Herald (Southgate),,,,,,,,
2846,WITF,WITF,United_States_majority,9.0,1.0,WITF,Peaceful_protest_majority,9.0,1.0
2847,BASE,BASE,Kazakhstan_majority,20.0,1.0,BASE,Peaceful_protest_majority,18.0,0.9
2848,Sanjar Kalmatai,Sanjar Kalmatai,Kyrgyzstan_majority,6.0,1.0,Sanjar Kalmatai,Peaceful_protest_majority,6.0,1.0
2849,BCS Noticias,BCS Noticias,Mexico_majority,15.0,1.0,BCS Noticias,Peaceful_protest_majority,15.0,1.0
2850,Hoy - Diario Digital De Badajoz,Hoy - Diario Digital De Badajoz,Spain_majority,31.0,1.0,Hoy - Diario Digital De Badajoz,Peaceful_protest_majority,31.0,1.0
2851,WiadomosciWp,WiadomosciWp,Poland_majority,3.0,1.0,,,,
2852,Analitica,Analitica,Venezuela_majority,4.0,1.0,,,,
2853,El Dia,El Dia,Spain_majority,19.0,0.95,El Dia,Peaceful_protest_majority,18.0,0.9
2854,Chtouka Press,Chtouka Press,Morocco_majority,3.0,1.0,,,,
2855,Gazeta Olsztynska,Gazeta Olsztynska,Poland_majority,7.0,1.0,Gazeta Olsztynska,Peaceful_protest_majority,7.0,1.0
2856,Boise State Public Radio,Boise State Public Radio,United_States_majority,3.0,1.0,,,,
2857,El Nashra,El Nashra,Lebanon_majority,131.0,1.0,,,,
2858,Murr TV,Murr TV,Lebanon_majority,146.0,1.0,,,,
2859,Malawi Times,Malawi Times,Malawi_majority,9.0,1.0,,,,
2860,24hod,24hod,Slovakia_majority,4.0,1.0,,,,
2861,Common Dreams,,,,,,,,
2862,CAAAV,,,,,,,,
2863,People's Action,,,,,,,,
2864,Club Mozambique,Club Mozambique,Mozambique_majority,9.0,1.0,,,,
2865,Spice FM,,,,,,,,
2866,14 February Revolution Youth Coalition,14 February Revolution Youth Coalition,Bahrain_majority,237.0,1.0,,,,
2867,The Namibian,The Namibian,Namibia_majority,6.0,1.0,,,,
2868,Webmanagercenter,,,,,,,,
2869,Askar Shaigumarov,Askar Shaigumarov,Kazakhstan_majority,12.0,1.0,Askar Shaigumarov,Peaceful_protest_majority,12.0,1.0
2870,Leaf-Chronicle,,,,,,,,
2871,WTNH Channel 8,WTNH Channel 8,United_States_majority,18.0,1.0,WTNH Channel 8,Peaceful_protest_majority,18.0,1.0
2872,Correio de Sergipe,Correio de Sergipe,Brazil_majority,10.0,1.0,Correio de Sergipe,Peaceful_protest_majority,10.0,1.0
2873,Ermek Narymbai,Ermek Narymbai,Kazakhstan_majority,31.0,1.0,Ermek Narymbai,Peaceful_protest_majority,30.0,0.967741935483871
2874,WFMZ-TV,WFMZ-TV,United_States_majority,7.0,1.0,WFMZ-TV,Peaceful_protest_majority,7.0,1.0
2875,Jo 24,Jo 24,Jordan_majority,43.0,1.0,,,,
2876,Flower Demo,Flower Demo,Japan_majority,3.0,1.0,,,,
2877,JCP Supporters,,,,,,,,
2878,Info (Slovakia),Info (Slovakia),Slovakia_majority,13.0,0.9285714285714286,Info (Slovakia),Peaceful_protest_majority,14.0,1.0
2879,TV Noviny SK,TV Noviny SK,Slovakia_majority,5.0,1.0,TV Noviny SK,Peaceful_protest_majority,5.0,1.0
2880,Coast News,Coast News,United_States_majority,3.0,1.0,,,,
2881,Japan Social Democratic Party,,,,,,,,
2882,Hizb Tahrir,,,,,,,,
2883,Zoznam (Slovakia),Zoznam (Slovakia),Slovakia_majority,4.0,1.0,,,,
2884,IOL,IOL,South_Africa_majority,16.0,1.0,,,,
2885,Correio do Povo,Correio do Povo,Brazil_majority,39.0,1.0,Correio do Povo,Peaceful_protest_majority,39.0,1.0
2886,BCC,,,,,,,,
2887,Dalarnas Tidningar,,,,,,,,
2888,UNITE HERE Local 355,UNITE HERE Local 355,United_States_majority,3.0,1.0,,,,
2889,Articulo 66,,,,,,,,
2890,Valtellina News,,,,,,,,
2891,Pagina 24 Jalisco,Pagina 24 Jalisco,Mexico_majority,18.0,1.0,Pagina 24 Jalisco,Peaceful_protest_majority,16.0,0.8888888888888888
2892,Phuket News,Phuket News,Thailand_majority,4.0,1.0,,,,
2893,Thaiger,,,,,,,,
2894,The Fiji Times,The Fiji Times,Fiji_majority,5.0,1.0,,,,
2895,Fiji Sun,Fiji Sun,Fiji_majority,3.0,1.0,,,,
2896,Al Sumaria TV,Al Sumaria TV,Iraq_majority,7.0,1.0,Al Sumaria TV,Change_to_group_activity_majority,6.0,0.8571428571428571
2897,El Djoumhouria,El Djoumhouria,Algeria_majority,10.0,1.0,El Djoumhouria,Peaceful_protest_majority,10.0,1.0
2898,Torino Oggi,Torino Oggi,Italy_majority,4.0,1.0,,,,
2899,Denver Post,Denver Post,United_States_majority,7.0,1.0,Denver Post,Peaceful_protest_majority,7.0,1.0
2900,Vietnam News,Vietnam News,Vietnam_majority,3.0,1.0,,,,
2901,Colbo News,,,,,,,,
2902,Saitama Shimbun,,,,,,,,
2903,Ibaraki Shimbun,,,,,,,,
2904,InSauga,,,,,,,,
2905,NCCM,,,,,,,,
2906,Taipei Times,Taipei Times,Taiwan_majority,5.0,1.0,Taipei Times,Peaceful_protest_majority,5.0,1.0
2907,Al Jazeera,,,,,,,,
2908,Stand Up To Racism,Stand Up To Racism,United_Kingdom_majority,3.0,1.0,,,,
2909,Mayo News,,,,,,,,
2910,Midwest Radio (Ireland),Midwest Radio (Ireland),Ireland_majority,4.0,1.0,,,,
2911,La Arena,La Arena,Argentina_majority,41.0,1.0,La Arena,Peaceful_protest_majority,40.0,0.975609756097561
2912,Ubmedee.mn,Ubmedee.mn,Mongolia_majority,3.0,1.0,,,,
2913,Khmer Times,Khmer Times,Cambodia_majority,11.0,0.9166666666666666,Khmer Times,Peaceful_protest_majority,11.0,0.9166666666666666
2914,Financial Express (Bangladesh),Financial Express (Bangladesh),Bangladesh_majority,16.0,1.0,Financial Express (Bangladesh),Peaceful_protest_majority,15.0,0.9375
2915,Herat TV,,,,,,,,
2916,Zeta Tijuana,Zeta Tijuana,Mexico_majority,25.0,1.0,Zeta Tijuana,Peaceful_protest_majority,24.0,0.96
2917,Open Media,,,,,,,,
2918,Roma Daily News,,,,,,,,
2919,Umbria Journal,,,,,,,,
2920,Bernews,,,,,,,,
2921,La Voz,La Voz,Venezuela_majority,4.0,1.0,,,,
2922,Daily Times (Pakistan),Daily Times (Pakistan),Pakistan_majority,29.0,1.0,Daily Times (Pakistan),Peaceful_protest_majority,26.0,0.896551724137931
2923,TVBS,,,,,,,,
2924,ABC7 (El Paso),ABC7 (El Paso),United_States_majority,9.0,1.0,ABC7 (El Paso),Peaceful_protest_majority,7.0,0.7777777777777778
2925,Houston Chronicle,Houston Chronicle,United_States_majority,8.0,1.0,Houston Chronicle,Peaceful_protest_majority,8.0,1.0
2926,LMFM,LMFM,Ireland_majority,4.0,1.0,,,,
2927,Baloch Campaign,,,,,,,,
2928,Political Bureau (South Africa),,,,,,,,
2929,Local 24 (Memphis),Local 24 (Memphis),United_States_majority,7.0,1.0,Local 24 (Memphis),Peaceful_protest_majority,6.0,0.8571428571428571
2930,Chitwan Post,Chitwan Post,Nepal_majority,6.0,1.0,Chitwan Post,Peaceful_protest_majority,5.0,0.8333333333333334
2931,Weekly Observer,Weekly Observer,Uganda_majority,3.0,1.0,,,,
2932,Radio Tunisienne,Radio Tunisienne,Tunisia_majority,45.0,1.0,Radio Tunisienne,Peaceful_protest_majority,44.0,0.9777777777777777
2933,Greenwich Time,Greenwich Time,United_States_majority,7.0,1.0,Greenwich Time,Peaceful_protest_majority,7.0,1.0
2934,Radio Guintan,,,,,,,,
2935,Signal,,,,,,,,
2936,Election-Net,Election-Net,Democratic_Republic_of_Congo_majority,7.0,1.0,,,,
2937,Islamic Republic News Agency,Islamic Republic News Agency,Iran_majority,25.0,1.0,Islamic Republic News Agency,Change_to_group_activity_majority,20.0,0.8
2938,Jed Afrique,,,,,,,,
2939,ACORN UK,,,,,,,,
2940,Time8,Time8,India_majority,51.0,1.0,Time8,Peaceful_protest_majority,40.0,0.7843137254901961
2941,Albany Herald,,,,,,,,
2942,Express Tribune (Pakistan),Express Tribune (Pakistan),Pakistan_majority,48.0,1.0,Express Tribune (Pakistan),Peaceful_protest_majority,43.0,0.8958333333333334
2943,WFIE,,,,,,,,
2944,Toledo Blade,Toledo Blade,United_States_majority,3.0,1.0,,,,
2945,Pracownicza Demokracja,Pracownicza Demokracja,Poland_majority,5.0,1.0,Pracownicza Demokracja,Peaceful_protest_majority,5.0,1.0
2946,Bernama,Bernama,Malaysia_majority,18.0,1.0,,,,
2947,Mehr News Agency,Mehr News Agency,Iran_majority,22.0,1.0,,,,
2948,Gulf News (UAE),,,,,,,,
2949,Constitution Cooperation Centre,Constitution Cooperation Centre,Japan_majority,4.0,1.0,,,,
2950,Leipziger Internet Zeitung,,,,,,,,
2951,Teesside Gazette,,,,,,,,
2952,ARY News,ARY News,Pakistan_majority,3.0,1.0,,,,
2953,SEIU Virginia 512,,,,,,,,
2954,IATSE,IATSE,United_States_majority,4.0,1.0,,,,
2955,Deccan Chronicle,Deccan Chronicle,India_majority,5.0,1.0,Deccan Chronicle,Peaceful_protest_majority,4.0,0.8
2956,Brindisi Libera,Brindisi Libera,Italy_majority,9.0,1.0,Brindisi Libera,Peaceful_protest_majority,8.0,0.8888888888888888
2957,Wen Wei Po,Wen Wei Po,China_majority,74.0,1.0,Wen Wei Po,Peaceful_protest_majority,64.0,0.8648648648648649
2958,PIT-CNT,,,,,,,,
2959,UFCW Local 400,,,,,,,,
2960,ACORN Canada,,,,,,,,
2961,Saipan Tribune,,,,,,,,
2962,Alkas,Alkas,Lithuania_majority,6.0,1.0,Alkas,Peaceful_protest_majority,6.0,1.0
2963,OGB,OGB,Austria_majority,3.0,1.0,,,,
2964,Orange County Tribune,,,,,,,,
2965,SEIU Texas,SEIU Texas,United_States_majority,3.0,1.0,,,,
2966,Oregonian,Oregonian,United_States_majority,16.0,1.0,Oregonian,Peaceful_protest_majority,12.0,0.75
2967,Willamette Week,Willamette Week,United_States_majority,5.0,1.0,Willamette Week,Peaceful_protest_majority,5.0,1.0
2968,Fox12 Oregon,Fox12 Oregon,United_States_majority,13.0,1.0,Fox12 Oregon,Peaceful_protest_majority,13.0,1.0
2969,Bangalore Mirror,Bangalore Mirror,India_majority,13.0,1.0,Bangalore Mirror,Peaceful_protest_majority,10.0,0.7692307692307693
2970,Express and Star,,,,,,,,
2971,Roanoke Times,Roanoke Times,United_States_majority,5.0,1.0,Roanoke Times,Peaceful_protest_majority,5.0,1.0
2972,Fiji Village,Fiji Village,Fiji_majority,3.0,1.0,,,,
2973,El Oriental de Monagas,,,,,,,,
2974,Paint It Red,Paint It Red,Germany_majority,5.0,1.0,Paint It Red,Peaceful_protest_majority,4.0,0.8
2975,Lancaster Online,Lancaster Online,United_States_majority,6.0,1.0,Lancaster Online,Peaceful_protest_majority,6.0,1.0
2976,The Bolton News,,,,,,,,
2977,WISH-TV 8,WISH-TV 8,United_States_majority,3.0,1.0,,,,
2978,SALAM DHR,SALAM DHR,Bahrain_majority,3.0,1.0,,,,
2979,LuaLua TV,LuaLua TV,Bahrain_majority,6.0,1.0,LuaLua TV,Peaceful_protest_majority,5.0,0.8333333333333334
2980,Bahrain Alyoum,Bahrain Alyoum,Bahrain_majority,15.0,1.0,Bahrain Alyoum,Peaceful_protest_majority,12.0,0.8
2981,Bahrain Mirror,Bahrain Mirror,Bahrain_majority,4.0,1.0,,,,
2982,Al Wefaq National Islamic Society,,,,,,,,
2983,Holland Sentinel,,,,,,,,
2984,Granada Digital,Granada Digital,Spain_majority,10.0,1.0,Granada Digital,Peaceful_protest_majority,10.0,1.0
2985,El Diario (Bolivia),El Diario (Bolivia),Bolivia_majority,29.0,1.0,El Diario (Bolivia),Peaceful_protest_majority,23.0,0.7931034482758621
2986,KFI AM640,KFI AM640,United_States_majority,12.0,1.0,KFI AM640,Peaceful_protest_majority,12.0,1.0
2987,ADHRB,ADHRB,Bahrain_majority,13.0,1.0,ADHRB,Peaceful_protest_majority,13.0,1.0
2988,Instagram,,,,,,,,
2989,Herald-Times,,,,,,,,
2990,Bloomingtonian,,,,,,,,
2991,Radio Wroclaw,Radio Wroclaw,Poland_majority,10.0,1.0,Radio Wroclaw,Peaceful_protest_majority,10.0,1.0
2992,India Blooms News Service,,,,,India Blooms News Service,Mob_violence_majority,7.0,0.7
2993,Voice of Sikkim,,,,,,,,
2994,De Wereld Morgen,De Wereld Morgen,Belgium_majority,3.0,1.0,,,,
2995,Spectrum News Albany,,,,,,,,
2996,Press TV,,,,,,,,
2997,Il Manifesto,,,,,,,,
2998,La Gazzetta Del Mezzogiorno,La Gazzetta Del Mezzogiorno,Italy_majority,13.0,1.0,La Gazzetta Del Mezzogiorno,Peaceful_protest_majority,13.0,1.0
2999,The Gazette,,,,,,,,
3000,Daily News (Batavia),Daily News (Batavia),United_States_majority,3.0,1.0,,,,
3001,WBFO,WBFO,United_States_majority,7.0,1.0,WBFO,Peaceful_protest_majority,7.0,1.0
3002,WIVB4,WIVB4,United_States_majority,7.0,1.0,WIVB4,Peaceful_protest_majority,7.0,1.0
3003,Randers Amtsavis,,,,,,,,
3004,Politiken,Politiken,Denmark_majority,9.0,1.0,,,,
3005,Omroep Zeeland,Omroep Zeeland,Netherlands_majority,13.0,1.0,Omroep Zeeland,Peaceful_protest_majority,13.0,1.0
3006,Record (Stockton),Record (Stockton),United_States_majority,5.0,1.0,Record (Stockton),Peaceful_protest_majority,5.0,1.0
3007,DR,DR,Denmark_majority,5.0,1.0,DR,Peaceful_protest_majority,4.0,0.8
3008,SF Gate,SF Gate,United_States_majority,5.0,1.0,SF Gate,Peaceful_protest_majority,5.0,1.0
3009,Metro Monterrey,Metro Monterrey,Mexico_majority,4.0,1.0,,,,
3010,The Nassau Guardian,The Nassau Guardian,Bahamas_majority,9.0,1.0,,,,
3011,CNEWS (Taiwan),,,,,,,,
3012,PhillyVoice,PhillyVoice,United_States_majority,4.0,1.0,,,,
3013,New Jersey Herald,,,,,,,,
3014,Arab Times,Arab Times,Kuwait_majority,6.0,1.0,Arab Times,Peaceful_protest_majority,5.0,0.8333333333333334
3015,Asheville Citizen-Times,,,,,,,,
3016,FM La Redonda,,,,,,,,
3017,Zimbabwean,Zimbabwean,Zimbabwe_majority,3.0,1.0,,,,
3018,La Verdad de Vargas,La Verdad de Vargas,Venezuela_majority,12.0,1.0,La Verdad de Vargas,Peaceful_protest_majority,12.0,1.0
