,source_singular,country,country_pct,country_total,sub_event_type,sub_event_type_pct,sub_event_type_total
2728,El Austral Valdivia,,,,,,
2729,La Prosperite,,,,,,
2730,Voice of Democracy (Cambodia),Cambodia_majority,1.0,10.0,Peaceful_protest_majority,1.0,10.0
2731,Gazette (Colorado Springs),United_States_majority,1.0,10.0,Peaceful_protest_majority,1.0,10.0
2732,Big Bear Grizzly,,,,,,
2733,Frederick News-Post,,,,,,
2734,NJdotcom,United_States_majority,1.0,28.0,Peaceful_protest_majority,0.9642857142857143,27.0
2735,WDAM7,,,,,,
2736,Gorkhapatra,,,,,,
2737,El Mercurio (Chile),Chile_majority,1.0,14.0,Peaceful_protest_majority,0.9285714285714286,13.0
2738,El Heraldo (Colombia),Colombia_majority,0.967741935483871,30.0,Peaceful_protest_majority,0.8064516129032258,25.0
2739,Front Page Africa,,,,,,
2740,New Dawn,,,,,,
2741,Civil Media Taiwan,Taiwan_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
2742,NBC Local 33,United_States_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
2743,KOLO8,,,,,,
2744,Eastern New Mexico News,,,,,,
2745,New Haven Register,United_States_majority,1.0,10.0,Peaceful_protest_majority,1.0,10.0
2746,WZDX,,,,,,
2747,Desh Sanchar,,,,,,
2748,Cancel! Tokyo Olympics Demo,Japan_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
2749,Nishinippon Shimbun,,,,,,
2750,Thomasville Times-Enterprise,,,,,,
2751,Local News 8,,,,,,
2752,MetroWest Daily News,United_States_majority,1.0,8.0,Peaceful_protest_majority,1.0,8.0
2753,Orlando Weekly,,,,,,
2754,Richmond Times-Dispatch,United_States_majority,1.0,8.0,Peaceful_protest_majority,1.0,8.0
2755,Crimes News RJ,,,,,,
2756,Informe Agora,,,,,,
2757,O Sao Goncalo,,,,,,
2758,Sabq Press,,,,,,
2759,Irrawaddy,,,,,,
2760,The Standard (Thailand),,,,,,
2761,Siam Rath,,,,,,
2762,Rbb24,,,,,,
2763,Amadeu Antonio Foundation,,,,,,
2764,APABIZ,,,,,,
2765,Nihon-Iroren,Japan_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
2766,KIBHR,,,,,,
2767,Le Journal de Saone-et-Loire,,,,,,
2768,Le Numero Zero,,,,,,
2769,Ujyaalo Online,,,,,,
2770,My Republica (Nepal),Nepal_majority,1.0,63.0,Peaceful_protest_majority,0.873015873015873,55.0
2771,KOAA5,,,,,,
2772,Day (Norwich),United_States_majority,1.0,11.0,Peaceful_protest_majority,1.0,11.0
2773,KHQ6 Local News,,,,,,
2774,In These Times,,,,,,
2775,Quotidiano Del Molise,,,,,,
2776,24 Horas (Mexico),Mexico_majority,1.0,72.0,Peaceful_protest_majority,0.75,54.0
2777,Dakota News Now,,,,,,
2778,Middletown Press,,,,,,
2779,Gazzetta Di Mantova,Italy_majority,1.0,13.0,Peaceful_protest_majority,1.0,13.0
2780,Il Tirreno,Italy_majority,1.0,7.0,Peaceful_protest_majority,0.8571428571428571,6.0
2781,Events in Focus,,,,,,
2782,KLCC89.7,,,,,,
2783,WCPO9,United_States_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
2784,Grafschafter Nachrichten,,,,,,
2785,IWW,,,,,,
2786,Sun Online,,,,,,
2787,Onda Regional,,,,,,
2788,Dnes24,,,,,,
2789,Rhode Island AFL-CIO,,,,,,
2790,Rajdhani Daily,Nepal_majority,1.0,11.0,Peaceful_protest_majority,0.9090909090909091,10.0
2791,Lehigh Valley Business,,,,,,
2792,La Voce Di Rovigo,Italy_majority,1.0,14.0,Peaceful_protest_majority,1.0,14.0
2793,Maghress,Morocco_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
2794,No Base Henoko in Mitaka,,,,,,
2795,Shwe Phee Myay News Agency,,,,,,
2796,South Florida Sun Sentinel,,,,,,
2797,Yahoo India,,,,,,
2798,Al Hadath Alan,,,,,,
2799,Punto,,,,,,
2800,Union Leader,United_States_majority,1.0,6.0,Peaceful_protest_majority,0.8333333333333334,5.0
2801,Jornal O Minho,,,,,,
2802,Larioja,Spain_majority,1.0,64.0,Peaceful_protest_majority,1.0,64.0
2803,El Plural,,,,,,
2804,Diario Catarinense,Brazil_majority,1.0,33.0,Peaceful_protest_majority,1.0,33.0
2805,El Blog del Narco,,,,,,
2806,Dosh Magazine,,,,,,
2807,Atlanta Antifascists,,,,,,
2808,WFPL News Louisville,,,,,,
2809,West Yorkshire,,,,,,
2810,Jersey Evening Post,,,,,,
2811,Nuova Cosenza,Italy_majority,1.0,18.0,Peaceful_protest_majority,1.0,18.0
2812,Prima Biella,,,,,,
2813,Lecco Today,Italy_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
2814,Kyoto Demo Info,,,,,,
2815,ULADDHH,Venezuela_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
2816,Hokkaido Shimbun,Japan_majority,1.0,5.0,Peaceful_protest_majority,0.8,4.0
2817,Shinano Mainichi Shimbun,,,,,,
2818,Alarmeringen,,,,,,
2819,Tempo,Indonesia_majority,1.0,5.0,Peaceful_protest_majority,0.8,4.0
2820,Paschim Today,Nepal_majority,1.0,21.0,Peaceful_protest_majority,0.7619047619047619,16.0
2821,1199SEIU New Jersey,,,,,,
2822,Konfront,,,,,,
2823,Kanagawa Shimbun,,,,,,
2824,Local 22 (Burlington),,,,,,
2825,LaC News24,Italy_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
2826,Campact,Germany_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
2827,IOM Today,,,,,,
2828,Miami Workers Center,United_States_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
2829,Miami Times,,,,,,
2830,Diario La Libertad,Colombia_majority,1.0,24.0,Peaceful_protest_majority,0.7083333333333334,17.0
2831,El Pais (Colombia),,,,,,
2832,Ghana Web,,,,,,
2833,Zenroren,Japan_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
2834,HumanRightsPapua,,,,,,
2835,ANF News,,,,,,
2836,IcWales,United_Kingdom_majority,1.0,14.0,Peaceful_protest_majority,0.7142857142857143,10.0
2837,Wlodek Ciejka TV,,,,,,
2838,Nagarik,Nepal_majority,1.0,39.0,Peaceful_protest_majority,0.7435897435897436,29.0
2839,NOA,,,,,,
2840,Radiozet,,,,,,
2841,The Standard,,,,,,
2842,Chiang Mai News,,,,,,
2843,Beverly Hills Courier,,,,,,
2844,Detroit Free Press,United_States_majority,1.0,16.0,Peaceful_protest_majority,0.875,14.0
2845,News-Herald (Southgate),,,,,,
2846,WITF,United_States_majority,1.0,9.0,Peaceful_protest_majority,1.0,9.0
2847,BASE,Kazakhstan_majority,1.0,20.0,Peaceful_protest_majority,0.9,18.0
2848,Sanjar Kalmatai,Kyrgyzstan_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
2849,BCS Noticias,Mexico_majority,1.0,15.0,Peaceful_protest_majority,1.0,15.0
2850,Hoy - Diario Digital De Badajoz,Spain_majority,1.0,31.0,Peaceful_protest_majority,1.0,31.0
2851,WiadomosciWp,,,,,,
2852,Analitica,,,,,,
2853,El Dia,Spain_majority,0.95,19.0,Peaceful_protest_majority,0.9,18.0
2854,Chtouka Press,,,,,,
2855,Gazeta Olsztynska,Poland_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
2856,Boise State Public Radio,,,,,,
2857,El Nashra,,,,,,
2858,Murr TV,,,,,,
2859,Malawi Times,,,,,,
2860,24hod,,,,,,
2861,CAAAV,,,,,,
2862,People's Action,,,,,,
2863,Common Dreams,,,,,,
2864,Club Mozambique,,,,,,
2865,Spice FM,,,,,,
2866,14 February Revolution Youth Coalition,,,,,,
2867,The Namibian,,,,,,
2868,Webmanagercenter,,,,,,
2869,Askar Shaigumarov,Kazakhstan_majority,1.0,12.0,Peaceful_protest_majority,1.0,12.0
2870,Leaf-Chronicle,,,,,,
2871,WTNH Channel 8,United_States_majority,1.0,18.0,Peaceful_protest_majority,1.0,18.0
2872,Correio de Sergipe,Brazil_majority,1.0,10.0,Peaceful_protest_majority,1.0,10.0
2873,Ermek Narymbai,Kazakhstan_majority,1.0,31.0,Peaceful_protest_majority,0.967741935483871,30.0
2874,WFMZ-TV,United_States_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
2875,Jo 24,,,,,,
2876,Flower Demo,,,,,,
2877,JCP Supporters,,,,,,
2878,Info (Slovakia),Slovakia_majority,0.9285714285714286,13.0,Peaceful_protest_majority,1.0,14.0
2879,TV Noviny SK,Slovakia_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
2880,Coast News,,,,,,
2881,Japan Social Democratic Party,,,,,,
2882,Hizb Tahrir,,,,,,
2883,Zoznam (Slovakia),,,,,,
2884,IOL,,,,,,
2885,Correio do Povo,Brazil_majority,1.0,39.0,Peaceful_protest_majority,1.0,39.0
2886,BCC,,,,,,
2887,Dalarnas Tidningar,,,,,,
2888,UNITE HERE Local 355,,,,,,
2889,Articulo 66,,,,,,
2890,Valtellina News,,,,,,
2891,Pagina 24 Jalisco,Mexico_majority,1.0,18.0,Peaceful_protest_majority,0.8888888888888888,16.0
2892,Phuket News,,,,,,
2893,Thaiger,,,,,,
2894,The Fiji Times,,,,,,
2895,Fiji Sun,,,,,,
2896,Al Sumaria TV,Iraq_majority,1.0,7.0,Change_to_group_activity_majority,0.8571428571428571,6.0
2897,El Djoumhouria,Algeria_majority,1.0,10.0,Peaceful_protest_majority,1.0,10.0
2898,Torino Oggi,,,,,,
2899,Denver Post,United_States_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
2900,Vietnam News,,,,,,
2901,Colbo News,,,,,,
2902,Saitama Shimbun,,,,,,
2903,Ibaraki Shimbun,,,,,,
2904,NCCM,,,,,,
2905,InSauga,,,,,,
2906,Taipei Times,Taiwan_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
2907,Al Jazeera,,,,,,
2908,Stand Up To Racism,,,,,,
2909,Midwest Radio (Ireland),,,,,,
2910,Mayo News,,,,,,
2911,La Arena,Argentina_majority,1.0,41.0,Peaceful_protest_majority,0.975609756097561,40.0
2912,Ubmedee.mn,,,,,,
2913,Khmer Times,Cambodia_majority,0.9166666666666666,11.0,Peaceful_protest_majority,0.9166666666666666,11.0
2914,Financial Express (Bangladesh),Bangladesh_majority,1.0,16.0,Peaceful_protest_majority,0.9375,15.0
2915,Herat TV,,,,,,
2916,Zeta Tijuana,Mexico_majority,1.0,25.0,Peaceful_protest_majority,0.96,24.0
2917,Open Media,,,,,,
2918,Roma Daily News,,,,,,
2919,Umbria Journal,,,,,,
2920,Bernews,,,,,,
2921,La Voz,,,,,,
2922,Daily Times (Pakistan),Pakistan_majority,1.0,29.0,Peaceful_protest_majority,0.896551724137931,26.0
2923,TVBS,,,,,,
2924,ABC7 (El Paso),United_States_majority,1.0,9.0,Peaceful_protest_majority,0.7777777777777778,7.0
2925,Houston Chronicle,United_States_majority,1.0,8.0,Peaceful_protest_majority,1.0,8.0
2926,LMFM,,,,,,
2927,Baloch Campaign,,,,,,
2928,Political Bureau (South Africa),,,,,,
2929,Local 24 (Memphis),United_States_majority,1.0,7.0,Peaceful_protest_majority,0.8571428571428571,6.0
2930,Chitwan Post,Nepal_majority,1.0,6.0,Peaceful_protest_majority,0.8333333333333334,5.0
2931,Weekly Observer,,,,,,
2932,Radio Tunisienne,Tunisia_majority,1.0,45.0,Peaceful_protest_majority,0.9777777777777777,44.0
2933,Greenwich Time,United_States_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
2934,Radio Guintan,,,,,,
2935,Signal,,,,,,
2936,Election-Net,,,,,,
2937,Islamic Republic News Agency,Iran_majority,1.0,25.0,Change_to_group_activity_majority,0.8,20.0
2938,Jed Afrique,,,,,,
2939,ACORN UK,,,,,,
2940,Time8,India_majority,1.0,51.0,Peaceful_protest_majority,0.7843137254901961,40.0
2941,Albany Herald,,,,,,
2942,Express Tribune (Pakistan),Pakistan_majority,1.0,48.0,Peaceful_protest_majority,0.8958333333333334,43.0
2943,WFIE,,,,,,
2944,Toledo Blade,,,,,,
2945,Pracownicza Demokracja,Poland_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
2946,Bernama,,,,,,
2947,Mehr News Agency,,,,,,
2948,Gulf News (UAE),,,,,,
2949,Constitution Cooperation Centre,,,,,,
2950,Leipziger Internet Zeitung,,,,,,
2951,Teesside Gazette,,,,,,
2952,ARY News,,,,,,
2953,SEIU Virginia 512,,,,,,
2954,IATSE,,,,,,
2955,Deccan Chronicle,India_majority,1.0,5.0,Peaceful_protest_majority,0.8,4.0
2956,Brindisi Libera,Italy_majority,1.0,9.0,Peaceful_protest_majority,0.8888888888888888,8.0
2957,Wen Wei Po,China_majority,1.0,74.0,Peaceful_protest_majority,0.8648648648648649,64.0
2958,PIT-CNT,,,,,,
2959,UFCW Local 400,,,,,,
2960,ACORN Canada,,,,,,
2961,Saipan Tribune,,,,,,
2962,Alkas,Lithuania_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
2963,OGB,,,,,,
2964,Orange County Tribune,,,,,,
2965,SEIU Texas,,,,,,
2966,Willamette Week,United_States_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
2967,Fox12 Oregon,United_States_majority,1.0,13.0,Peaceful_protest_majority,1.0,13.0
2968,Oregonian,United_States_majority,1.0,16.0,Peaceful_protest_majority,0.75,12.0
2969,Bangalore Mirror,India_majority,1.0,13.0,Peaceful_protest_majority,0.7692307692307693,10.0
2970,Express and Star,,,,,,
2971,Roanoke Times,United_States_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
2972,Fiji Village,,,,,,
2973,El Oriental de Monagas,,,,,,
2974,Paint It Red,Germany_majority,1.0,5.0,Peaceful_protest_majority,0.8,4.0
2975,Lancaster Online,United_States_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
2976,The Bolton News,,,,,,
2977,WISH-TV 8,,,,,,
2978,SALAM DHR,,,,,,
2979,Bahrain Alyoum,Bahrain_majority,1.0,15.0,Peaceful_protest_majority,0.8,12.0
2980,LuaLua TV,Bahrain_majority,1.0,6.0,Peaceful_protest_majority,0.8333333333333334,5.0
2981,Bahrain Mirror,,,,,,
2982,Al Wefaq National Islamic Society,,,,,,
2983,Holland Sentinel,,,,,,
2984,Granada Digital,Spain_majority,1.0,10.0,Peaceful_protest_majority,1.0,10.0
2985,El Diario (Bolivia),Bolivia_majority,1.0,29.0,Peaceful_protest_majority,0.7931034482758621,23.0
2986,KFI AM640,United_States_majority,1.0,12.0,Peaceful_protest_majority,1.0,12.0
2987,ADHRB,Bahrain_majority,1.0,13.0,Peaceful_protest_majority,1.0,13.0
2988,Instagram,,,,,,
2989,Herald-Times,,,,,,
2990,Bloomingtonian,,,,,,
2991,Radio Wroclaw,Poland_majority,1.0,10.0,Peaceful_protest_majority,1.0,10.0
2992,India Blooms News Service,,,,,,
2993,Voice of Sikkim,,,,,,
2994,De Wereld Morgen,,,,,,
2995,Spectrum News Albany,,,,,,
2996,Press TV,,,,,,
2997,Il Manifesto,,,,,,
2998,La Gazzetta Del Mezzogiorno,Italy_majority,1.0,13.0,Peaceful_protest_majority,1.0,13.0
2999,The Gazette,,,,,,
3000,Daily News (Batavia),,,,,,
3001,WBFO,United_States_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
3002,WIVB4,United_States_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
3003,Politiken,,,,,,
3004,Randers Amtsavis,,,,,,
3005,Omroep Zeeland,Netherlands_majority,1.0,13.0,Peaceful_protest_majority,1.0,13.0
3006,Record (Stockton),United_States_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
3007,DR,Denmark_majority,1.0,5.0,Peaceful_protest_majority,0.8,4.0
3008,SF Gate,United_States_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
3009,Metro Monterrey,,,,,,
3010,The Nassau Guardian,,,,,,
3011,CNEWS (Taiwan),,,,,,
3012,PhillyVoice,,,,,,
3013,New Jersey Herald,,,,,,
3014,Arab Times,Kuwait_majority,1.0,6.0,Peaceful_protest_majority,0.8333333333333334,5.0
3015,Asheville Citizen-Times,,,,,,
3016,FM La Redonda,,,,,,
3017,Zimbabwean,,,,,,
3018,La Verdad de Vargas,Venezuela_majority,1.0,12.0,Peaceful_protest_majority,1.0,12.0
3019,Pagina 12,,,,,,
3020,Il Paese Nuovo,Italy_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
3021,263chat ZW,,,,,,
3022,Manica Post,,,,,,
3023,Bulawayo24,,,,,,
3024,Ulsturch.mn,Mongolia_majority,1.0,7.0,Peaceful_protest_majority,0.7142857142857143,5.0
3025,Expresso (Portugal),,,,,,
3026,KSAT12,United_States_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
3027,San Antonio NAACP,,,,,,
3028,Texas News Today,,,,,,
3029,International Christian Concern,,,,,,
3030,East Oregonian,United_States_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
3031,Cronista,,,,,,
3032,Thaha Khabar,,,,,,
3033,Alagoas 24 Horas,Brazil_majority,1.0,19.0,Peaceful_protest_majority,0.8421052631578947,16.0
3034,Extinction Rebellion,,,,,,
3035,Mtavari Arkhi,Georgia_majority,1.0,19.0,Peaceful_protest_majority,0.8421052631578947,16.0
3036,Ango Noticias,,,,,,
3037,Angola Press Agency,,,,,,
3038,Lusa,,,,,,
3039,Bradenton Herald,United_States_majority,1.0,12.0,Peaceful_protest_majority,1.0,12.0
3040,Confederazione Generale Italiana del Lavoro,Italy_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
3041,Unione Italiana Del Lavoro,,,,,,
3042,Cool Loud,,,,,,
3043,1199SEIU,,,,,,
3044,Camboja News,Cambodia_majority,1.0,10.0,Peaceful_protest_majority,0.7,7.0
3045,Vallejo Times Herald,,,,,,
3046,Balochistan Times,,,,,,
3047,El Patagonico,,,,,,
3048,Island 360,,,,,,
3049,Beaver County Times,,,,,,
3050,Colombo Gazette,,,,,,
3051,Samayam Malayalam,,,,,,
3052,Materanews,Italy_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
3053,The Northern Echo,,,,,,
3054,Insider (United States),,,,,,
3055,Polisen,Sweden_majority,1.0,8.0,Protest_with_intervention_majority,1.0,8.0
3056,RMF24,Poland_majority,1.0,31.0,Peaceful_protest_majority,0.9354838709677419,29.0
3057,Daily Record,,,,,,
3058,NECN News,,,,,,
3059,Rhein-Zeitung,,,,,,
3060,No Nuclear Power Plant! Fuchu,,,,,,
3061,San Jose Spotlight,United_States_majority,1.0,6.0,Peaceful_protest_majority,0.8333333333333334,5.0
3062,Il Fatto Quotidiano,Italy_majority,1.0,18.0,Peaceful_protest_majority,0.8888888888888888,16.0
3063,Times of Northwest Indiana,United_States_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
3064,WDSU,United_States_majority,1.0,10.0,Peaceful_protest_majority,0.9,9.0
3065,Press-Republican,,,,,,
3066,Niigata Nippo,,,,,,
3067,Tampa DSA,,,,,,
3068,Wednesday Journal,,,,,,
3069,CBS12 (West Palm Beach),,,,,,
3070,Nation (Malawi),,,,,,
3071,Las Vegas Sun,United_States_majority,1.0,8.0,Peaceful_protest_majority,1.0,8.0
3072,Expresso de Bissau,,,,,,
3073,Daytona Beach News Journal,,,,,,
3074,Canadian Anti-Hate Network,,,,,,
3075,Kiko Ta Pasando,,,,,,
3076,Regio 7,Spain_majority,1.0,18.0,Peaceful_protest_majority,0.9444444444444444,17.0
3077,Stortinget,Norway_majority,1.0,8.0,Peaceful_protest_majority,1.0,8.0
3078,Park Rapids Enterprise,,,,,,
3079,Post-Bulletin,United_States_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
3080,Denver Gazette,,,,,,
3081,State Journal (Frankfort),,,,,,
3082,Cape Cod Chronicle,,,,,,
3083,Ottawa Sun,,,,,,
3084,North Bay Nugget,,,,,,
3085,Siracusa Post,Italy_majority,1.0,17.0,Peaceful_protest_majority,1.0,17.0
3086,Kilkenny People,,,,,,
3087,Lecco News,,,,,,
3088,Merate Online,,,,,,
3089,No Nuclear Power Plant Miyagi Friday Demo,,,,,,
3090,Vi Free Press,,,,,,
3091,ROJ News,Iraq_majority,1.0,15.0,Peaceful_protest_majority,0.8666666666666667,13.0
3092,L'Express de Madagascar,,,,,,
3093,New York City Central Labor Council,,,,,,
3094,PisaNews,Italy_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
3095,Baghdad Today,,,,,,
3096,Diario El Tiempo,Venezuela_majority,1.0,27.0,Peaceful_protest_majority,0.9629629629629629,26.0
3097,Cork 96FM,,,,,,
3098,Donegal Daily,,,,,,
3099,FILCAMS,Italy_majority,1.0,10.0,Peaceful_protest_majority,1.0,10.0
3100,El Universal (Venezuela),,,,,,
3101,Yomiuri Shimbun,,,,,,
3102,The Echo,United_Kingdom_majority,1.0,6.0,Peaceful_protest_majority,0.8333333333333334,5.0
3103,Radio Renascenca,,,,,,
3104,Omni,,,,,,
3105,Hufvudstadsbladet,,,,,,
3106,NBC26 (Augusta),,,,,,
3107,An-Nahar,,,,,,
3108,Casate Online,Italy_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
3109,Meridio News,Italy_majority,1.0,17.0,Peaceful_protest_majority,0.9411764705882353,16.0
3110,El Diario de la Republica,Argentina_majority,1.0,24.0,Peaceful_protest_majority,0.9166666666666666,22.0
3111,Bolivia.com,Bolivia_majority,1.0,15.0,Peaceful_protest_majority,0.8,12.0
3112,Shems FM,Tunisia_majority,1.0,33.0,Peaceful_protest_majority,0.8181818181818182,27.0
3113,L'Union Champagne-Ardenne Picardie,France_majority,1.0,8.0,Peaceful_protest_majority,1.0,8.0
3114,Independent (Bangladesh),,,,,,
3115,Ijalas,,,,,,
3116,Dziennik Polski24,,,,,,
3117,Informator,,,,,,
3118,Newark Advocate,,,,,,
3119,Politi,,,,,,
3120,A Noticia,Brazil_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
3121,Al Dia,,,,,,
3122,168 Hours,,,,,,
3123,Meydan TV,Azerbaijan_majority,1.0,7.0,Protest_with_intervention_majority,0.7142857142857143,5.0
3124,Crowd Counting Consortium,,,,,,
3125,TV Asahi,,,,,,
3126,NewsWatch 12,,,,,,
3127,Madagascar Tribune,,,,,,
3128,Brooklyn Reporter,,,,,,
3129,Quilmes Presente,,,,,,
3130,STOPreformes,France_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
3131,Daily Courier,,,,,,
3132,Lockport Union-Sun & Journal,,,,,,
3133,Guinea News,,,,,,
3134,Le Lynx,Guinea_majority,1.0,7.0,Violent_demonstration_majority,0.8571428571428571,6.0
3135,Africa Guinee,,,,,,
3136,Guinee 7,,,,,,
3137,Guinee Matin,,,,,,
3138,Notele,Belgium_majority,1.0,8.0,Peaceful_protest_majority,1.0,8.0
3139,Radio Zamaneh,Iran_majority,1.0,12.0,Peaceful_protest_majority,0.8333333333333334,10.0
3140,El Massa,Algeria_majority,1.0,10.0,Peaceful_protest_majority,1.0,10.0
3141,TV2 Ost,,,,,,
3142,Sjaellandske Nyheder,,,,,,
3143,JAM News,,,,,,
3144,Asian Migrants Coordinating Body,,,,,,
3145,Carta de Mocambique,,,,,,
3146,Televisao de Mozambique,,,,,,
3147,Miramar,Mozambique_majority,1.0,6.0,Peaceful_protest_majority,0.8333333333333334,5.0
3148,Islamic Republic of Iran Broadcasting,,,,,,
3149,Rokna,,,,,,
3150,La Province,,,,,,
3151,SIC,Portugal_majority,1.0,8.0,Peaceful_protest_majority,1.0,8.0
3152,AllOtsego,,,,,,
3153,The Japan News,,,,,,
3154,Centro de Comunicacion Nacional,,,,,,
3155,Okotowa Link (Olympic Disaster Rejection Liaison Association),,,,,,
3156,Svenska Dagbladet,,,,,,
3157,CeskaTelevize,,,,,,
3158,Cadenaser,Spain_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
3159,Lucca In Diretta,,,,,,
3160,Il Cittadino Di Messina,Italy_majority,1.0,9.0,Peaceful_protest_majority,1.0,9.0
3161,La Sexta TV,Spain_majority,1.0,23.0,Peaceful_protest_majority,0.9565217391304348,22.0
3162,Regiao Sul,,,,,,
3163,Apple Daily Hong Kong,China_majority,1.0,13.0,Peaceful_protest_majority,0.7692307692307693,10.0
3164,Hattiesburg American,,,,,,
3165,La Voz News,,,,,,
3166,New Tang Dynasty,,,,,,
3167,Park Record,,,,,,
3168,Wisconsin Examiner,,,,,,
3169,Portland Tribune,,,,,,
3170,Polizei Bremen,,,,,,
3171,Indymedia (Germany),Germany_majority,0.9875,79.0,Peaceful_protest_majority,0.75,60.0
3172,Kumamoto Nichinichi Shimbun,,,,,,
3173,Saga Shimbun,,,,,,
3174,PressProgress,,,,,,
3175,Avanti,Italy_majority,1.0,14.0,Peaceful_protest_majority,1.0,14.0
3176,Diario De Navarra,Spain_majority,1.0,22.0,Peaceful_protest_majority,0.8636363636363636,19.0
3177,O Interior,,,,,,
3178,Arbejderen,Denmark_majority,0.9285714285714286,13.0,Peaceful_protest_majority,1.0,14.0
3179,Borneo Post,,,,,,
3180,One Online,,,,,,
3181,Sabado,,,,,,
3182,La Diaria,,,,,,
3183,Il Normanno,,,,,,
3184,Rio Negro,Argentina_majority,1.0,8.0,Peaceful_protest_majority,1.0,8.0
3185,Daily Press (Newport News),,,,,,
3186,SEIU Healthcare Minnesota,,,,,,
3187,Mural,,,,,,
3188,NK News,,,,,,
3189,Il Primato Nazionale,Italy_majority,1.0,8.0,Peaceful_protest_majority,0.875,7.0
3190,Haber Ercis,Turkey_majority,1.0,49.0,Peaceful_protest_majority,0.7755102040816326,38.0
3191,Star (Malaysia),,,,,,
3192,Ledger,,,,,,
3193,KTAR News,,,,,,
3194,Augsburger Allgemeine,Germany_majority,1.0,18.0,Peaceful_protest_majority,1.0,18.0
